id,title,description,google_product_category,product_type,link,image_link,additional_image_link,condition,availability,price,sale_price,brand,gtin,isbn,mpn,color,size,material,pattern,item_group_id,shipping,shipping_weight,gender,age_group,excluded_destination,adwords_redirect,identifier_exists,unit_pricing_measure,unit_pricing_base_measure,energy_efficiency_class,size_system,size_type,mobile_link,sale_price_effective_date,adult,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,availability_date
3875,LD Systems MAUI 11 G2,"<p>Ein komplettes Soundsystem, das Du zusammen mit Deinem Instrument tragen kannst: das ist die MAUI 11 G2. Die beiden S??ulenelemente in der gepolsterten Schultertasche, der Subwoofer in einer Hand und die Gitarre oder das Keyboard in der anderen - fertig. Der Aufbau der Komplettanlage, die gleichzeitig PA und Monitoranlage ist, geht mit den speziellen Multipin-Steckern genauso einfach vonstatten. Die kompakte und elegante MAUI 11 G2 bietet eine unschlagbare Klangqualit??t und weitreichende Schallverteilung. Sie wurde mit jahrelanger Erfahrung im Design von S??ulensystemen als nutzerfreundliche L??sung f??r kleine bis mittelgro??e Gigs und Festinstallationen entwickelt.</p><p>Die MAUI 11 G2 ist mit drei 6,5"" Tieft??nern, acht 3"" Fullrange-Lautsprechern und zwei 1"" Neodym-Drucktreibern best??ckt. Sie werden von einer leichten Class-D-Endstufe mit kraftvollen 1.000 Watt Spitzenleistung angetrieben und erzeugen kr??ftige B??sse, ausgewogene Mitten und pr??zise, seidige H??hen. Die DynX DSP-Technologie von LD Systems sorgt jederzeit f??r eine Performance der Spitzenklasse und h??chste Verzerrungsfreiheit. Sie umfasst einen Multiband-Limiter, der vor ??bersteuerung sch??tzt, EQ, Compressor und eine 3-Weg-Frequenzweiche mit Laufzeitkorrektur.</p><p><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/qVQKVwAXAI4"" width=""535""></iframe></p><div class=""imageDescriptionB01""><div class=""pictLeft""><div class=""pict""><ul>	<li>Gr????e Tieft??ner:? ?  ? 3 x 6,5""</li>	<li>Gr????e Tieft??ner:? ?  ? 3 x 165,1mm</li>	<li>Magnet Tieft??ner:? ?  ? Ferrit</li>	<li>Marke Tieft??ner:? ?  ? Custom Made</li>	<li>Schwingspule Tieft??ner:? ?  ? 1,5""</li>	<li>Schwingspule Tieft??ner:? ?  ? 38,1mm</li>	<li>Geh??usebauart:? ?  ? Bassreflex</li>	<li>Geh??usematerial:? ?  ? 15 mm Sperrholz</li>	<li>Geh??useoberfl??che:? ?  ? Strukturlack</li>	<li>Breite Subwoofer:? ?  ? 285mm</li>	<li>H??he Subwoofer:? ?  ? 650mm</li>	<li>Tiefe Subwoofer:? ?  ? 373mm</li>	<li>Gewicht Subwoofer:? ?  ? 16,9kg</li>	<li>Mid/Hi System? ?  ? </li>	<li>Gr????e Mittent??ner:? ?  ? 8 x 3""</li>	<li>Gr????e Mittent??ner:? ?  ? 8 x 76,2mm</li>	<li>Magnet Mittent??ner:? ?  ? Ferrit</li>	<li>Marke Mittent??ner:? ?  ? Custom Made</li>	<li>Schwingspule Mittent??ner:? ?  ? 1""</li>	<li>Schwingspule Mittent??ner:? ?  ? 25,4mm</li>	<li>Horn:? ?  ? Waveguide</li>	<li>Gr????e Hocht??ner:? ?  ? 2 x1""</li>	<li>Gr????e Hocht??ner:? ?  ? 25,4mm</li>	<li>Magnet Hocht??ner:? ?  ? Neodym</li>	<li>Marke Hocht??ner:? ?  ? Custom Made</li>	<li>Schwingspule Hocht??ner:? ?  ? 1""</li>	<li>Schwingspule Hocht??ner:? ?  ? 25,4mm</li>	<li>Lautsprechereing??nge:? ?  ? 1</li>	<li>Lautsprechereingangsanschl??sse:? ?  ? Custom made multipin</li>	<li>Geh??usebauart Mid/Hi System:? ?  ? geschlossen</li>	<li>Geh??usematerial Mid/Hi-System:? ?  ? Aluminium</li>	<li>Geh??useoberfl??che Mid/Hi-System:? ?  ? HD coating</li>	<li>Breite Mid/Hi-System:? ?  ? 96mm</li>	<li>H??he Mid/Hi-System:? ?  ? 620 / 730mm</li>	<li>Tiefe Mid/Hi-System:? ?  ? 104mm</li>	<li>Gewicht Mid/Hi-System:? ?  ? 5,4 / 2,6kg</li>	<li>Verst??rkermodul (im Subwoofer integriert)? ?  ? </li>	<li>Verst??rker:? ?  ? Class D</li>	<li>Verst??rkerleistung System (RMS):? ?  ? 500W</li>	<li>Verst??rkerleistung System (Peak):? ?  ? 1000W</li>	<li>Schutzschaltungen:? ?  ? ??berhitzung, Multiband Limiter, DC-Schutz, Kurzschluss</li>	<li>K??hlung:? ?  ? Konvektion</li>	<li>Betriebstemperatur:? ?  ? 0 - 40??C</li>	<li>Feuchtigkeitsbereich:? ?  ? 10% - 80% rel. (Nicht kondensierend)??C</li>	<li>Bedienelemente:? ?  ? Power, Line Level, Main Level, MP3/Bluetooth Level, Sub Level, Hi-Z Level, Mono-Stereo Schalter, Bluetooth Schalter</li>	<li>Anzeigeelemente:? ?  ? Stereo, Limit, Setup, Protect (Schutzschaltung aktiv), Mono, Signal, On</li>	<li>Stromversorgungsanschluss:? ?  ? IEC (Stromkabel inklusive)</li>	<li>Stromversorgung:? ?  ? 100 - 120V / 50 - 60Hz oder 200 - 240 V / 50 - 60Hz (automatische Umrechnung)</li>	<li>Stromaufnahme Off / On / Max.:? ?  ? 0/11/600W</li>	<li>Line-Eing??nge:? ?  ? 2 x Stereo</li>	<li>Line-Eingangsanschl??sse:? ?  ? RCA, XLR/6,3 mm Klinke</li>	<li>Line-Ausg??nge:? ?  ? 1 x Direct Out</li>	<li>Line-Ausgangsanschl??sse:? ?  ? XLR</li>	<li>Mic-Eing??nge:? ?  ? 1</li>	<li>Mic-Eingangsanschl??sse:? ?  ? XLR/6,3 mm Klinke</li>	<li>MP3-Eing??nge:? ?  ? 1</li>	<li>MP3-Eingangsanschl??sse:? ?  ? 3,5 mm Klinke</li>	<li>Hi-Z-Eing??nge:? ?  ? 1</li>	<li>Hi-Z-Eingangsanschl??sse:? ?  ? 6,3 mm Klinke</li>	<li>Lautsprecherausg??nge:? ?  ? 1</li>	<li>Lautsprecherausgangsanschl??sse:? ?  ? Custom made multipin</li>	<li>DSP Eigenschaften? ?  ? </li>	<li>Wortbreite AD / DA Wandler:? ?  ? 24Bit</li>	<li>interne Sampling-Frequenz:? ?  ? 48kHz</li>	<li>Signal / Rausch-Abstand:? ?  ? 100dB</li></ul></div></div></div>",,PA l BESCHALLUNG,https://www.soundhaus.org/ld-systems-maui-11-g2/a-21946/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21946/full/LDMAUI11G2-1.jpg,"https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21946/full/LDMAUI11G2-7.jpg,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21946/full/LDMAUI11G2-8.jpg",new,in stock,749.00 EUR,,LD Systems,4049521206498,,LDMAUI11G2,,,,,21946,,16900 g,,,,,true,,,,,,,,,,,,,,
3886,Vox AC15WB White Bronco Top,"<p>Jetzt in limitierter Auflage - VOX White Bronco Amps Wie alle Amps der Custom-Serie enth??lt das AC15HWB-Topteil mit 12AX7 Vorverst??rker- und EL84 Endstufenr??hren. F??r den ???klassischen??? britischen Sound empfehlen wir die Verwendung der V212C Box mit zwei 12??� Celestion G12M Greenback Lautsprechern. F??r den Normal- und Top Boost-Kanal stehen separate Lautst??rkeregler zur Verf??gung. Der Top Boost-Kanal bietet au??erdem einen Treble und einen Bass Regler. In der Master-Sektion finden sich ein VOX Tone Cut- und ein Master Volume-Regler, mit denen sich die unerreichten VOX-Sounds ??""von perlig ???clean??? bis brachial ??bersteuert??"" erzielen lassen. Selbstverst??ndlich enth??lt auch der AC15HWB den VOX-Tremoloeffekt und den Federhall der Custom-Serie. Diese Effekte k??nnen mit einem optionalen VOX VFS2A Fu??taster aktiviert/ausgeschaltet werden. Das AC15HWB-Topteil in der ???White Bronco???-Ausf??hrung - nur f??r begrenzte Zeit lieferbar! Flexible Soundm??glichkeiten von perlig ???clean??? bis brachial ??bersteuert Powerattenuator zum Absenken der Leistung in 3 Stufen (AC15: 15 Watt, 1,5 Watt, 0,15 Watt/AC30: 30 Watt, 3 Watt, 0,3 Watt Effekt Loop Inkl. VOX-Tremoloeffekt und Federhall Passende V212C Box mit 2x 12??� Celestion G12M Greenback Lautsprechern Optionaler VFS2 Fu??schalter.</p><div class=""imageDescriptionB01""><div class=""pictLeft""><div class=""pict""><p>? </p><p><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/J6RH6pvqAiY"" width=""535""></iframe></p><ul>	<li>Vox Custom Serie, Combo mit R??hren Verst??rker</li>	<li>Limitierte White Bronco Ausf??hrung</li>	<li>Flexible Soundm??glichkeiten von perlig ???clean??? bis brachial ??bersteuert</li>	<li>Powerattenuator zum Absenken der Leistung in 3 Stufen (AC15: 15 Watt, 1,5 Watt, 0,15 Watt/AC30: 30 Watt, 3 Watt, 0,3 Watt</li>	<li>Effekt Loop</li>	<li>Inkl. VOX-Tremoloeffekt und Federhall</li></ul></div></div></div>",,"GITARREN  l  B?""SSE > Gitarren- und Bass-Verst??rker",https://www.soundhaus.org/vox-ac15wb-white-bronco/a-21957/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21957/full/vox-AC15-Topteil-WB.PNG,,new,in stock,598.00 EUR,,VOX,4959112145986,,VXAC15HWB,,,,,21957,,0 g,,,,,true,,,,,,,,,,,,,,
3887,Vox AC4C1 WB White Bronco,"<p>Inspiriert vom klassischen R??hren-Design seines Urahns, besitzt der Vox AC4 eine puristische Schaltung mit zwei 12AX7-R??hren in der Vorstufe, deren direkter Signalweg eine unglaubliche Dynamik verspricht. Dementsprechend liefert der Combo den typischen Vox-Sound, dessen unverkennbar britischer Charakter mit dem legend??ren ???Chime??? in den H??hen jeder gespielten Note das Gewisse etwas verleiht. ??ber die interaktiv agierende 2-Band Klangregelung l??sst sich der Gitarrensound dar??ber hinaus pr??zise anpassen. Die mit nur einer EL84-R??hre ausgestattete Endstufe leistet vier Watt und l??sst sich besonders fr??h in die S??ttigung fahren, sodass der cremige Overdrive, der unz??hlige bekannte Aufnahmen pr??gte, auch bei wohnzimmertauglichen zur Verf??gung steht. Hierbei verspricht der Celestion VX12 Custom Lautsprecher mit 12??? gro??er Membran ein druckvolles Klangbild.</p><p><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/jlcMgnWw5Bg"" width=""535""></iframe></p><div class=""imageDescriptionB01""><div class=""pictLeft""><div class=""pict""><ul>	<li>Vox Custom Serie, Combo mit R??hren Verst??rker</li>	<li>Limitierte White Bronco Edition</li>	<li>Vorstufe mit zwei 12AX7, Endstufe mit einmal EL84</li>	<li>4 Watt Leistung</li>	<li>12??? Celestion VX12 Custom Lautsprecher (16 Ohm)</li>	<li>1 Kanal mit Reglern f??r Gain, Bass, Treble und Volume</li>	<li>Anschluss f??r externen Lautsprecher</li>	<li>Ma??e: ca. 406 x 451 x 211 mm (B x H x T)</li>	<li>Gewicht: ca. 10,6 kg</li></ul></div></div></div>",,"GITARREN  l  B?""SSE",https://www.soundhaus.org/vox-ac4c1-wb-white-bronco/a-21960/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21960/full/Vox-AC4C1-12-White-Bronco-Angle-0640.jpg,,new,in stock,399.00 EUR,,VOX,4959112167377,,VOXAC4C112,,,,,21960,,0 g,,,,,true,,,,,,,,,,,,,,
3894,Mackie SR1530 Einzelst??ck,"<p><strong>Dies ist ein Einzelst??ck!</strong></p><ul>	<li>3-Weg Lautsprechersystem mit optimierender, aktiver Technik</li>	<li>externe Elektronik und Verst??rker sind nicht erforderlich? </li>	<li>drei integrierte Monoendstufen mit 300 bzw. 2x 100 Watt Leistung? </li>	<li>Integrierte elektronische Frequenzweiche? </li>	<li>15??� Tieftontreiber? </li>	<li>Horngeladene Mittel-/Hochtoneinheit mit 6??� Midrange- und 1??�- Treiber? </li>	<li>90??x40?? nominaler Abstrahlwinkel? </li>	<li>126dB maximaler Schalldruck? </li>	<li>Elektronische Laufzeitanpassung der Lautsprecher, Phasenabstimmung und Equalisation? </li>	<li>Line-Level Eingang? </li>	<li>Umfangreiche Schutzschaltungen? </li>	<li>Trapezf??rmiges Multiplexgeh??use mit synthetischen Geh??usekappen? </li>	<li>Gewicht: 51 kg</li></ul>",,PA l BESCHALLUNG,https://www.soundhaus.org/mackie-sr1530/a-21969/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21969/full/Mackie-SR1530-3-Wege-Aktiv-Lautsprechersystem-500-W.jpg,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21969/full/Mackie-SR1530-3-Wege-Aktiv-Lautsprechersystem-500_1.jpg,new,in stock,899.00 EUR,,Mackie,663961300109,,MSR1530,,,,,21969,,0 g,,,,,true,,,,,,,,,,,,,,
3897,LD Systems Road Jack 10,"<p>Dank der integrierten Rollen und des ausziehbaren Griffs f??r einen einfachen Transport ??berzeugt das aktive 2-Wege-System LDRJ10 als mobile Soundstation. Der integrierte Akku erm??glicht bis zu 20 Stunden Dauerbetrieb, der Frequenzbereich liegt bei 90 Hz ??"" 18 kHz und die Leistung (Peak) bei 100 Watt. Der integrierte Mixer des LDRJ10 bietet drei separat aussteuerbare Eingangskan??le, einen 2-Band-EQ, ein regelbares Reverb sowie einen Regler f??r die Gesamtlautst??rke. Mit Combo-, 6,35 mm Klinken-, Cinch- und 3,5 mm TRS-Miniklinkenbuchsen ist f??r umfangreiche Anschlussm??glichkeiten f??r Eingangsquellen gesorgt. Ein Hauptmerkmal des LDRJ10 ist die M??glichkeit, Audioinhalte kabellos auf das System zu streamen: der integrierte Bluetooth-Player unterst??tzt zudem SD-Karten und USB-Speichermedien. Das Men?? des Players bietet neben einer Sprachauswahl auch die M??glichkeit, schnell zwischen anwendungsspezifischen EQ-Presets zu wechseln.</p><p><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/Uue5__wKCdA"" width=""535""></iframe></p><p>? </p><p><strong>Features</strong></p><div class=""imageDescriptionB01""><div class=""pictLeft""><div class=""pict""><ul>	<li>Artikelnummer:? ?  ? LDRJ10</li>	<li>Produktart:? ?  ? Akkubetriebene PA Lautsprecher</li>	<li>Gr????e Tieft??ner:? ?  ? 10""</li>	<li>Gr????e Tieft??ner:? ?  ? 254mm</li>	<li>Magnet Tieft??ner:? ?  ? Ferrit</li>	<li>Marke Tieft??ner:? ?  ? Custom Made</li>	<li>Gr????e HF Treiber:? ?  ? (Breitband) 3""</li>	<li>Gr????e HF Treiber:? ?  ? 76,2mm</li>	<li>Magnet HF Treiber:? ?  ? Ferrit</li>	<li>Marke HF Treiber:? ?  ? Custom Made</li>	<li>Verst??rker:? ?  ? Class D</li>	<li>Leistung (RMS):? ?  ? 25W</li>	<li>Leistung (Peak):? ?  ? 100W</li>	<li>Frequenzgang:? ?  ? 65 - 18000Hz</li>	<li>SPL (1 W/1 m):? ?  ? 96dB</li>	<li>Max. SPL:? ?  ? 117dB</li>	<li>Schutzschaltungen:? ?  ? ??berladungsschutz, ??berspannung, Kurzschluss</li>	<li>Bedienelemente:? ?  ? Mic 1 Level, Echo, Low, Master-Lautst??rke, AUX / MP3 Schalter, High, CD / Tape IN Level, Mic 2 Level</li>	<li>Anzeigeelemente:? ?  ? Power, Lade- / Batteriestatus</li></ul></div></div></div>",,PA l BESCHALLUNG,https://www.soundhaus.org/ld-systems-road-jack-10/a-21972/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21972/full/LDRJ10-1.jpg,"https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21972/full/LDRJ10-3.jpg,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21972/full/LDRJ10-4.jpg",new,in stock,229.00 EUR,,LD Systems,4049521170201,,LDRJ10,,,,,21972,,19700 g,,,,,true,,,,,,,,,,,,,,
3898,"Istanbul Samatya 16"" Crash Showroom-Modell","<p>Mit den Samatya Becken bietet Istanbul Mehmet nun eine Beckenserie f??r das Einsteiger- Portemonnaie an. Die Qualit??t der handgeh??mmerten Becken wurde im bekannten Istanbul Mehmet-Stil auf h??chstem Niveau gehalten.</p><p>Hier ein kurzes Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/T9eJ8zfKo7Q"" width=""535""></iframe></h2><ul>	<li>Produkt-Code: SA-C16</li>	<li>Durchmesser: 16"" (40,64 cm)</li>	<li>Legierung: B20 Bronze</li>	<li>Finish: brilliant</li>	<li>St??rke: mittel</li>	<li>Sound: Breiter und klarer Sound, leistungsstark mit gro??er Dynamik</li>	<li>Fertigung: handgeh??mmert</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/istanbul-samatya-16-crash/a-21973/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21973/full/istanbul-mehmet-samatya-16-crash.jpg,,new,in stock,159.00 EUR,,Istanbul,8680782073502,,IS16C,,,,,21973,,0 g,,,,,true,,,,,,,,,,,,,,
3902,"Istanbul Samatya 18"" Crash Showroom-Modell","<p>Mit den Samatya Cymbal Sets bietet Istanbul Mehmet Einsteiger-Sets mit <strong>handgeh??mmerten</strong> Becken an. Die Qualit??t des Beckensatzes ist im bekannten Istanbul Mehmet-Stil auf h??chstem Niveau gehalten.</p><p>Hier ein Video zu diesem Crash-Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/QxWrXH7JY4s"" width=""535""></iframe></h2><ul>	<li>Produkt-Code: SA-C18</li>	<li>Durchmesser: 18"" (45,72 cm)</li>	<li>Legierung: B20 Bronze</li>	<li>Finish: brilliant</li>	<li>St??rke: mittel</li>	<li>Sound: Breiter und klarer Sound, leistungsstark mit gro??er Dynamik</li>	<li>Fertigung: handgeh??mmert</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/istanbul-samatya-18-crash/a-21977/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21977/full/istanbul-mehmet-samatya-18-crash.jpg,,new,in stock,189.00 EUR,,Istanbul,8680782073526,,ISSAC18,,,,,21977,,0 g,,,,,true,,,,,,,,,,,,,,
3907,"Istanbul Samatya 16"" China Showroom-Modell","<p>Mit den Samatya Becken bietet Istanbul Mehmet nun einen selektierten Beckensatz f??r das Einsteiger-Portemonnaie an. Die Qualit??t der handgeh??mmerten Becken wurde im bekannten Istanbul Mehmet-Stil auf h??chstem Niveau gehalten.</p><p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/N62WUIh8IoA"" width=""535""></iframe></h2><ul>	<li>Produkt-Code: SA-CH16</li>	<li>Durchmesser: 16"" (40,64 cm)</li>	<li>Legierung: B20 Bronze</li>	<li>Finish: brilliant</li>	<li>Sound: orientalisch, rauh, kr??ftige Obert??ne</li>	<li>Fertigung: handgeh??mmert</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/istanbul-samatya-16-china-showroom-modell/a-21984/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21984/full/istanbul-mehmet-samatya-16-china.jpg,,new,in stock,149.00 EUR,,Istanbul,8680782072604,,ISC16,,,,,21984,,0 g,,,,,true,,,,,,,,,,,,,,
3909,"Istanbul Mehmet 20"" Ride Showroom-Modell","<p>Mit den neuen Samatya Becken bietet Istanbul Mehmet nun einen selektierten Beckensatz f??r das Einsteiger-Portemonnaie an. Die Qualit??t der handgeh??mmerten Becken wurden im bekannten Istanbul Mehmet-Stil auf h??chstem Niveau gehalten.</p><p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/JrXqw8CvSf4"" width=""535""></iframe></h2><ul>	<li>Gr????e: 20""</li>	<li>Brillant-Ausf??hrung</li>	<li>modernes, schnell ansprechendes Becken</li>	<li>ideal f??r Pop und Rock</li></ul><p>? </p>",,DRUMS l PERCUSSION,https://www.soundhaus.org/istanbul-mehmet-20-ride-showroom-modell/a-21986/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21986/full/10771430-800.jpg,,new,in stock,239.00 EUR,,Istanbul,8680782073694,,IMR20,,,,,21986,,0 g,,,,,true,,,,,,,,,,,,,,
3910,"Istanbul Samatya 10"" Splash Showroom-Modell","<p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/Wd_j7pIahwU"" width=""535""></iframe></h2><ul>	<li>Samatya Serie</li>	<li>brillant Ausf??hrung</li>	<li>moderne, schnell ansprechendes Becken</li>	<li>ideal f??r Pop & Rock Musik</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/istanbul-samatya-10-splash-showroom-modell/a-21987/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21987/full/6823352-800.jpg,,new,in stock,89.00 EUR,,Istanbul,8680782073670,,ISS10,,,,,21987,,0 g,,,,,true,,,,,,,,,,,,,,
3911,"Zildjian Extra Thin 12"" Splash Showroom-Modell","<p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/SV0W7M2VlfU"" width=""535""></iframe></h2><ul>	<li>Gr????e: 12""</li>	<li>Regular-Ausf??hrung</li>	<li>schnelles, sauberes, kurz-klingendes Splash</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/zildjian-extra-thin-12-splash/a-21988/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21988/full/10854986-800.jpg,,new,in stock,159.00 EUR,,Zildjian,642388122181,,ZETS12,,,,,21988,,0 g,,,,,true,,,,,,,,,,,,,,
3912,"Zildjian ZXT 14"" Trashformer Showroom-Modell","<p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/KPy0djgbvkI"" width=""535""></iframe></h2><ul>	<li>ZXT Serie</li>	<li>Gr????e 14??�</li>	<li>kann als Zusatzbecken auf anderes Becken geschraubt werden</li>	<li>explosiver trashiger eigenst??ndiger Ton</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/zildjian-zxt-14-trashformer/a-21989/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21989/full/10849566-800.jpg,,new,in stock,89.00 EUR,,Zildjian,642388184240,,ZZXTT14,,,,,21989,,0 g,,,,,true,,,,,,,,,,,,,,
3913,"Zildjian ZBT 16"" Crash Showroom-Modell","<p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/AYLq6Bm3evI"" width=""535""></iframe></h2><ul>	<li>Gr????e: 16""</li>	<li>ZBT Serie</li>	<li>brillant Ausf??hrung</li>	<li>hervorragende schnelle Ansprache</li>	<li>breiter, runder, durchsetzungsstarker Grundton</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/zildjian-zbt-16-crash-showroom-modell/a-21990/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21990/full/9927926-800.jpg,,new,in stock,85.00 EUR,,Zildjian,642388190555,,ZZBTC16,,,,,21990,,0 g,,,,,true,,,,,,,,,,,,,,
3914,"Zildjian Custom 20"" China Boy Showroom-Modell","<p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/LvvkQ9sLrOg"" width=""535""></iframe></h2><ul>	<li>Gr????e: 20""</li>	<li>Finish: Brillant</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/zildjian-custom-20-china-boy-showroom-modell/a-21991/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/21991/full/10570473-800.jpg,,new,in stock,299.00 EUR,,Zildjian,642388107263,,ZCCB20,,,,,21991,,0 g,,,,,true,,,,,,,,,,,,,,
3919,"Meinl MCS Medium 14"" Hi-Hat Showroom-Modell","<p>Die Meinl MCS Medium 14"" Hi-Hat setzt neue Ma??st??be f??r ambitionierte Schlagzeuger. Die harmonisch aufeinander abgestimmten Bronzebecken profilieren sich neben dem Klang und ihrer hochwertigen Verarbeitung noch ??ber ein hervorragendes Preis-Leistungsverh??ltnis.</p><p>Hier ein Video zu dieser Hi-Hat:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/TwDNvhiflZ4"" width=""535""></iframe></h2><ul>	<li>regular Ausf??hrung</li>	<li>eine Hi-Hat mit mittlerem Gewicht und einem gro??en Klangspektrum</li>	<li>definierte Stockansprache mit einem warmen, brillanten offenen Hi-Hat Sound und klarem Chick</li>	<li>Material: B8 Bronze</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/meinl-mcs-medium-14-hi-hat-showroom-modell/a-22002/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/22002/full/11858455-800.jpg,,new,in stock,109.00 EUR,,Meinl,840553002379,,MMCSHH14,,,,,22002,,0 g,,,,,true,,,,,,,,,,,,,,
3920,"Meinl MCS 18"" Crash/Ride Showroom-Modell","<p>Das Meinl MCS 18"" Crash/Ride-Becken setzt neue Ma??st??be f??r ambitionierte Schlagzeuger. Die harmonisch aufeinander abgestimmten Bronzebecken profilieren sich neben dem Klang und ihrer hochwertigen Verarbeitung noch ??ber ein hervorragendes Preis-Leistungsverh??ltnis.</p><p>Hier ein Video zu diesem Becken:? </p><h2 class=""headingA01""><iframe allowfullscreen="""" frameborder=""0"" height=""350"" src=""https://www.youtube.com/embed/0v2ciV1qd6Q"" width=""535""></iframe></h2><ul>	<li>regular Ausf??hrung</li>	<li>multifunktionales, ausgeglichenes Becken mit einem klaren Ping und medium Sustain</li>	<li>spielt man das Becken als ein Crash, klingt es sehr kraftvoll und dominant</li>	<li>Material: B8 Bronze</li></ul>",,DRUMS l PERCUSSION,https://www.soundhaus.org/meinl-mcs-18-crash-ride-showroom-modell/a-22004/?ReferrerID=7,https://cdn02.plentymarkets.com/1n78x8wxrf54/item/images/22004/full/1281208-800.jpg,,new,in stock,89.00 EUR,,Meinl,840553002393,,MMCSCR18,,,,,22004,,0 g,,,,,true,,,,,,,,,,,,,,
